Year,State,Ag District,County,yield,AWND,CDSD,CLDD,DP01,DP10,DP1X,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,DYFG,DYHF,DYTS,EMNT,EMSD,EMSN,EMXP,EMXT,EVAP,FZF0,FZF1,FZF2,FZF3,FZF4,FZF5,FZF6,FZF7,FZF8,FZF9,HDSD,HN01,HN02,HTDD,HX01,HX02,LN01,LN02,LX01,LX02,MN01,MN02,MX01,MX02,PRCP,SNOW,TAVG,TMAX,TMIN,WDF2,WDF5,WDFG,WDMV,WSF2,WSF5,WSFG
2015,ILLINOIS,SOUTHWEST,RANDOLPH,141.0,,871.8,871.8,112.0,77.0,17.0,,,2.0,81.0,23.0,184.0,47.0,16.0,,4.0,-21.1,,,88.2,36.7,,-0.6,-4.4,-4.4,,,-0.6,-3.9,-12.2,-12.2,-12.2,2670.1,,,2670.1,,,,,,,,,,,1488.7,,14.26,20.26,8.26,,,,,,,
2015,ILLINOIS,SOUTHWEST,ST CLAIR,158.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,ILLINOIS,SOUTHWEST,WASHINGTON,151.9,,732.1,732.1,116.33333329999999,79.0,18.66666667,14.0,5.0,2.0,86.0,25.0,172.0,22.0,1.0,,1.0,-19.4,178.0,185.0,77.46666667,34.4,,-1.1,-7.2,-7.2,-7.2,,-2.8,-2.8,-10.6,-10.6,-10.6,2930.2,,,2930.2,,,,,,,,,,,1406.266667,327.0,13.11,18.31,7.91,,,,,,,
2015,ILLINOIS,SOUTHWEST,WILLIAMSON,164.9,,817.0,817.0,,,,,,3.0,87.0,20.0,191.0,40.0,,,,-23.9,,,,36.1,,-0.6,-2.2,-5.0,,,0.0,-6.1,-6.1,-19.4,-19.4,,,,,,,,,,,,,,,,,14.01,20.05,7.98,,,,,,,
2015,ILLINOIS,WEST,ADAMS,158.1,4.1,664.5,664.5,109.0,65.0,11.0,,,7.0,95.0,28.0,168.0,16.0,16.0,,4.0,-22.1,,,98.3,34.4,,0.0,-7.7,-7.7,-7.7,,-1.6,-3.8,-12.7,-12.7,-12.7,3224.2,,,3224.2,,,,,,,,,,,1020.6,,12.24,17.55,6.93,290.0,290.0,,,21.5,33.1,
2015,ILLINOIS,WEST,BROWN,157.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,ILLINOIS,WEST,FULTON,170.5,,,,46.0,39.0,8.0,,0.0,,,,,,19.0,,13.5,,,0.0,36.85,,,,,,,,,,,,,,,,,,,,,,,,,,,649.0,0.0,,,,,,,,,,
2015,ILLINOIS,WEST,HANCOCK,180.3,,569.325,569.325,114.2,76.6,13.4,33.5,9.6,9.5,106.5,34.75,159.75,13.5,11.0,,24.0,-22.925,203.5,144.6,67.98,34.0,,-1.15,-5.0,-8.175,-8.175,-9.15,-1.125,-3.175,-8.6,-12.925,-12.925,3429.825,,,3429.825,,,,,,,,,,,1158.328571,645.2,11.4275,16.765,6.09,,,,,,,
2015,ILLINOIS,WEST,HENDERSON,191.9,,494.0,494.0,110.0,71.0,11.0,27.0,9.0,15.0,118.0,42.0,153.0,9.0,,,,-24.4,152.0,104.0,72.1,33.9,,0.0,-2.2,-11.1,-11.1,-11.1,-1.1,-2.8,-4.4,-15.0,-15.0,3693.2,,,3693.2,,,,,,,,,,,1168.2,514.0,10.44,15.65,5.23,,,,,,,
2015,ILLINOIS,WEST,KNOX,205.9,,494.1,494.1,107.2,73.8,11.2,46.66666667,8.333333332999999,18.5,126.0,45.5,159.0,9.0,17.5,,20.66666667,-25.55,186.33333330000002,142.66666669999998,74.92,33.9,,-1.65,-2.5,-14.15,-14.15,-14.15,-0.85,-4.4,-4.4,-6.95,-16.65,3831.7333329999997,,,3831.7333329999997,,,,,,,,,,,1101.92,693.3333332999999,10.34,15.77,4.905,,,,,,,
2015,ILLINOIS,WEST,MCDONOUGH,175.8,,605.4,605.4,114.66666670000001,77.0,14.0,34.5,9.5,20.0,118.0,32.0,184.0,22.0,,,,-26.1,190.5,94.0,64.26666667,35.6,,-0.6,-2.2,-10.0,-10.0,-10.0,-0.6,-3.9,-6.7,-6.7,-15.0,3600.9,,,3600.9,,,,,,,,,,,1292.1,592.5,11.32,17.55,5.09,,,,,,,
2015,ILLINOIS,WEST,SCHUYLER,159.5,,531.8,531.8,129.0,80.0,17.0,,,11.0,109.0,36.0,160.0,11.0,,,,-22.8,,,75.4,33.9,,0.0,-2.2,-8.9,-8.9,-8.9,-2.2,-2.2,-5.6,-13.9,-13.9,3525.5,,,3525.5,,,,,,,,,,,1273.2,,11.15,16.51,5.79,,,,,,,
2015,ILLINOIS,WEST,WARREN,202.0,,498.0,498.0,101.5,71.5,13.5,34.0,8.0,19.5,126.0,45.0,160.0,10.0,21.0,,6.0,-27.5,127.0,127.0,78.7,33.6,,-2.8,-2.8,-9.7,-15.55,-15.55,0.0,-4.15,-5.55,-7.2,-12.8,3790.4,26.7,,3790.4,29.4,,-3.9,,-2.2,,11.4,,13.6,,1086.5,626.0,10.45,16.055,4.85,,,,,,,
2015,ILLINOIS,WEST SOUTHWEST,BOND,159.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,ILLINOIS,WEST SOUTHWEST,CALHOUN,154.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,ILLINOIS,WEST SOUTHWEST,CASS,182.2,,,,128.0,74.0,14.0,,,,,,,,,,12.0,,,,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.3,,,,,,,,,,,
2015,ILLINOIS,WEST SOUTHWEST,CHRISTIAN,189.7,,646.0,646.0,125.8,77.2,11.0,,,11.0,110.0,29.0,179.0,23.0,23.5,,24.75,-25.0,,,118.92,35.6,,-2.2,-2.2,-8.9,-8.9,-8.9,-0.6,-5.0,-5.0,-6.7,-15.6,3262.9,,,3262.9,,,,,,,,,,,1150.34,,12.07,18.2,5.94,,,,,,,
2015,ILLINOIS,WEST SOUTHWEST,GREENE,150.5,,593.3,593.3,136.0,90.0,19.0,,,8.0,109.0,32.0,162.0,13.0,11.0,,24.0,-20.6,,,114.3,35.0,,-2.2,-2.2,-7.8,-7.8,,0.0,-2.2,-11.7,-11.7,-11.7,3260.7,,,3260.7,,,,,,,,,,,1553.7,,11.74,17.18,6.31,,,,,,,
2015,ILLINOIS,WEST SOUTHWEST,JERSEY,159.0,,614.9,614.9,108.0,81.0,19.0,20.0,6.0,3.0,109.0,32.0,169.0,18.0,9.0,,31.0,-19.4,279.0,203.0,112.3,34.4,,-1.7,-2.2,-7.2,-7.2,,-0.6,-2.2,-4.4,-11.1,-11.1,3066.1,,,3066.1,,,,,,,,,,,1357.5,579.0,12.03,17.65,6.4,,,,,,,
2015,ILLINOIS,WEST SOUTHWEST,MACOUPIN,152.5,,,,108.33333329999999,78.0,16.33333333,,,,,,,,11.0,,31.0,,,,125.66666670000001,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.866667,,,,,,,,,,,
2015,ILLINOIS,WEST SOUTHWEST,MADISON,169.8,,,,119.66666670000001,81.33333333,15.33333333,,,,,,,,12.0,,36.0,,,,121.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1412.333333,,,,,,,,,,,
2015,ILLINOIS,WEST SOUTHWEST,MONTGOMERY,169.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.0,,,,,,,,,,,
2015,ILLINOIS,WEST SOUTHWEST,MORGAN,180.0,,635.6,635.6,122.33333329999999,77.66666667,15.66666667,14.0,7.0,10.5,110.0,31.0,177.5,23.0,11.0,,14.0,-21.4,178.0,140.0,62.86666667,35.0,,-1.1,-2.2,-8.85,-8.85,-9.4,-2.5,-2.5,-5.0,-13.85,-13.85,3306.1,,,3306.1,,,,,,,,,,,1299.133333,525.0,11.875,17.91,5.835,,,,,,,
2015,ILLINOIS,WEST SOUTHWEST,PIKE,133.9,,617.9,617.9,130.0,82.0,18.0,,,7.0,98.0,29.0,165.0,19.0,4.5,,5.0,-20.6,,,73.7,35.0,,-1.7,-2.2,-7.8,-7.8,,0.0,-5.0,-5.0,-10.6,-10.6,3138.6,,,3138.6,,,,,,,,,,,1382.7,,12.19,17.7,6.68,,,,,,,
2015,ILLINOIS,WEST SOUTHWEST,SANGAMON,183.5,4.1,690.55,690.55,118.5,71.75,11.5,38.0,9.0,9.0,103.0,28.0,173.0,20.5,50.4,21.0,37.75,-23.85,300.0,226.0,57.775,35.3,,-1.6,-2.45,-7.7,-9.1,-9.4,-1.1,-2.7,-5.8,-12.2,-15.8,3250.05,,,3250.05,,,,,,,,,,,1058.05,772.0,12.28,17.9,6.66,310.0,320.0,,,19.2,24.1,
2015,ILLINOIS,WEST SOUTHWEST,SCOTT,149.2,,593.3,593.3,136.0,90.0,19.0,,,8.0,109.0,32.0,162.0,13.0,11.0,,24.0,-20.6,,,114.3,35.0,,-2.2,-2.2,-7.8,-7.8,,0.0,-2.2,-11.7,-11.7,-11.7,3260.7,,,3260.7,,,,,,,,,,,1553.7,,11.74,17.18,6.31,,,,,,,
2014,ILLINOIS,CENTRAL,DE WITT,221.0,,,,128.0,78.0,16.0,,,,,,,,1.0,,21.0,,,,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,1183.05,,,,,,,,,,,
2014,ILLINOIS,CENTRAL,LOGAN,230.8,,449.8,449.8,120.125,67.625,11.625,,,19.0,141.0,58.0,153.0,7.0,24.66666667,,25.66666667,-26.7,,,71.4,34.4,,-0.6,-2.2,-4.4,-6.7,-9.4,0.0,-2.8,-10.6,-10.6,-10.6,3740.7,,,3740.7,,,,,,,,,,,1090.675,,9.33,15.05,3.62,,,,,,,
2014,ILLINOIS,CENTRAL,MACON,236.0,4.3,508.5,508.5,118.33333329999999,77.33333333,9.0,,,13.5,131.0,52.0,153.5,7.0,81.33333333,18.0,22.33333333,-24.1,,,73.93333333,33.6,,0.0,-4.1,-5.8,-6.9,-9.1,-0.25,-3.0,-9.35,-9.35,-9.35,3495.65,,,3495.65,,,,,,,,,,,1135.666667,,10.0,15.135,4.865,260.0,200.0,,,17.9,28.2,
2014,ILLINOIS,CENTRAL,MARSHALL,207.3,,,,122.0,64.0,8.0,,,,,,,,7.0,,17.0,,,,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,890.5,,,,,,,,,,,
2014,ILLINOIS,CENTRAL,MASON,195.7,,,,85.0,76.0,13.0,,,,,,,,23.0,,19.0,,,,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.5,,,,,,,,,,,
2014,ILLINOIS,CENTRAL,MCLEAN,218.3,,442.53333330000004,442.53333330000004,112.66666670000001,73.5,11.33333333,49.0,16.0,23.0,143.0,65.0,152.0,9.666666667000001,28.5,,36.5,-27.8,356.0,140.0,58.01666667,34.8,,-1.6666666669999999,-3.5,-5.566666667000001,-8.733333333,-9.633333333,-1.6666666669999999,-2.4,-8.9,-10.73333333,-10.73333333,3961.5,,,3961.5,,,,,,,,,,,1023.3,1058.0,8.76,14.52666667,2.9866666669999997,,,,,,,
2014,ILLINOIS,CENTRAL,MENARD,222.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,ILLINOIS,CENTRAL,PEORIA,208.1,3.6,625.3,625.3,129.25,74.5,8.5,65.0,18.0,15.0,129.0,57.0,158.0,13.0,32.33333333,9.0,16.5,-25.5,300.0,140.0,84.65,35.6,,0.0,-3.2,-6.6,-8.2,-9.9,-2.7,-2.7,-9.3,-9.3,-9.3,3685.0,,,3685.0,,,,,,,,,,,1068.9,1271.0,10.18,15.34,5.03,240.0,270.0,,,18.3,24.1,
2014,ILLINOIS,CENTRAL,STARK,207.1,,,,118.0,65.0,7.0,,,,,,,,20.0,,33.0,,,,65.0,,,,,,,,,,,,,4155.5,,,4155.5,,,,,,,,,,,974.7,,,,,,,,,,,
2014,ILLINOIS,CENTRAL,TAZEWELL,224.4,,,,125.0,73.0,11.5,60.0,13.0,,,,,,47.0,,45.0,,330.0,147.0,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1066.85,1127.0,,,,,,,,,,
2014,ILLINOIS,CENTRAL,WOODFORD,217.5,,453.25,453.25,117.25,70.25,7.75,,,25.0,145.5,58.0,150.0,7.0,34.0,,26.0,-29.75,,,60.075,34.7,,-0.3,-3.35,-4.7,-8.65,-10.0,-0.3,-2.75,-4.7,-7.5,-10.85,3964.7,,,3964.7,,,,,,,,,,,955.525,,8.67,14.64,2.71,,,,,,,
2014,ILLINOIS,EAST,CHAMPAIGN,216.5,4.55,473.02,473.02,128.75,77.33333333,8.0,47.75,12.0,18.2,137.0,55.6,156.2,8.0,108.33333329999999,28.0,30.83333333,-25.6,241.5,187.4,87.13333333,33.84,716.5,-0.68,-3.48,-5.72,-8.38,-9.4,-1.04,-3.36,-5.58,-8.92,-9.36,3694.88,21.1,23.9,3694.88,30.0,27.2,-7.8,-3.9,-5.6,-2.8,6.7,9.8,11.3,12.0,1077.469231,967.6,9.498,14.934000000000001,4.06,280.0,290.0,270.0,,23.3,28.6,23.7
2014,ILLINOIS,EAST,FORD,201.1,,,,104.0,80.0,11.0,,,,,62.0,147.0,2.0,,,,,,,47.5,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,1003.7,,,13.96,,,,,,,,
2014,ILLINOIS,EAST,IROQUOIS,186.2,,,,147.5,79.5,9.5,,,,,,,,10.0,,28.0,,,,76.45,,,,,,,,,,,,,,,,,,,,,,,,,,,1077.1,,,,,,,,,,,
2014,ILLINOIS,EAST,KANKAKEE,174.3,,426.0,426.0,124.75,80.25,11.25,,,26.0,133.0,67.0,142.0,4.0,25.5,,17.5,-26.7,,,79.9,32.8,,-2.2,-2.2,-5.0,-8.9,-8.9,-0.6,-3.3,-4.4,-8.3,-9.4,3981.8,,,3981.8,,,,,,,,,,,1071.64,,8.43,13.76,3.08,,,,,,,
2014,ILLINOIS,EAST,LIVINGSTON,211.6,,486.0,486.0,113.0,76.25,10.0,,,26.0,139.5,64.5,139.5,16.0,10.33333333,,3.666666667,-28.6,,,91.175,34.45,,0.0,-5.55,-5.55,-7.5,-10.25,-0.85,-2.75,-6.65,-9.15,-9.7,4302.9,,,4302.9,,,,,,,,,,,1024.05,,8.6,14.245,2.96,,,,,,,
2014,ILLINOIS,EAST,PIATT,235.2,,,,122.0,76.5,11.0,,,,,,,,48.0,,35.0,,,,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,1182.8,,,,,,,,,,,
2014,ILLINOIS,EAST,VERMILION,204.0,,469.4,469.4,142.33333330000002,85.33333333,10.5,,,18.0,125.5,51.0,154.5,5.0,1.0,,8.666666667000001,-26.4,,,47.65,33.6,,-0.85,-2.75,-5.3,-9.45,-9.45,-1.65,-2.5,-6.1,-10.3,-10.3,3607.6,,,3607.6,,,,,,,,,,,1142.35,,9.69,15.195,4.19,,,,,,,
2014,ILLINOIS,EAST SOUTHEAST,CLARK,198.1,,,,113.0,84.0,11.0,,,,,,,,25.0,,19.0,,,,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.0,,,,,,,,,,,
2014,ILLINOIS,EAST SOUTHEAST,CLAY,173.1,,645.8,645.8,101.0,75.0,15.0,,,10.0,128.0,35.0,171.0,26.0,17.0,,9.0,-25.6,,,95.65,35.6,,-2.2,-2.2,-5.0,-7.8,-9.4,-1.1,-2.8,-7.8,-7.8,-11.7,3242.8,,,3242.8,,,,,,,,,,,1146.7,,11.21,17.12,5.29,,,,,,,
2014,ILLINOIS,EAST SOUTHEAST,COLES,212.6,4.1,503.2,503.2,112.0,74.5,5.0,45.0,9.0,17.0,126.0,53.0,159.0,4.0,52.66666667,10.0,19.0,-25.5,254.0,229.0,55.35,32.8,,0.0,-4.3,-4.9,-7.1,-9.3,-0.5,-4.9,-4.9,-8.8,-13.8,,,,,,,,,,,,,,,929.0,905.0,10.1,15.21,4.98,320.0,310.0,,,20.1,24.6,
2014,ILLINOIS,EAST SOUTHEAST,CRAWFORD,184.7,,605.0,605.0,118.0,72.0,14.0,31.0,6.0,9.5,115.0,36.0,169.0,16.5,19.25,,19.33333333,-24.7,203.0,216.0,96.15,34.15,,-0.3,-5.0,-5.0,-8.05,-9.15,-0.85,-3.6,-9.15,-9.15,-9.15,3197.033333,,,3197.033333,,,,,,,,,,,1180.4,678.0,11.375,16.855,5.905,,,,,,,
2014,ILLINOIS,EAST SOUTHEAST,CUMBERLAND,196.1,,,,115.5,85.0,11.5,,,,,,,,25.0,,19.0,,,,58.05,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.65,,,,,,,,,,,
2014,ILLINOIS,EAST SOUTHEAST,DOUGLAS,224.0,,485.2,485.2,128.0,80.0,6.0,36.0,9.0,18.0,137.0,57.0,156.0,5.0,8.0,,32.0,-25.0,229.0,203.0,35.8,33.9,,0.0,-2.2,-4.4,-8.9,-8.9,0.0,-2.8,-8.9,-8.9,-8.9,3678.9,,,3678.9,,,,,,,,,,,958.0,911.0,9.53,14.81,4.24,,,,,,,
2014,ILLINOIS,EAST SOUTHEAST,EDGAR,201.5,,450.8,450.8,113.5,81.5,11.0,,,20.0,131.0,48.0,154.0,7.0,1.0,,1.0,-25.6,,,76.2,33.3,,-0.6,-2.2,-5.0,-8.9,-8.9,-1.1,-2.8,-10.0,-10.0,-10.0,,,,,,,,,,,,,,,1113.35,,9.39,15.05,3.73,,,,,,,
2014,ILLINOIS,EAST SOUTHEAST,EFFINGHAM,196.4,,580.4,580.4,123.6,79.4,11.2,37.0,11.0,17.0,133.0,37.0,166.0,21.0,10.0,,10.0,-26.1,305.0,267.0,69.14,35.0,,0.0,-4.4,-4.4,-8.3,-9.4,0.0,-3.9,-9.4,-9.4,-9.4,3418.9,,,3418.9,,,,,,,,,,,1155.14,824.0,10.49,16.54,4.43,,,,,,,
2014,ILLINOIS,EAST SOUTHEAST,FAYETTE,180.3,,523.2,523.2,118.0,77.0,11.0,44.0,9.0,17.0,133.0,44.0,162.0,18.0,44.0,,31.0,-25.6,356.0,254.0,44.7,35.0,,0.0,-3.9,-6.1,-8.9,-8.9,0.0,-4.4,-4.4,-8.9,-8.9,3438.6,,,3438.6,,,,,,,,,,,1083.6,765.0,10.09,15.86,4.32,,,,,,,
2014,ILLINOIS,EAST SOUTHEAST,JASPER,185.4,,565.1,565.1,114.0,81.0,13.0,36.0,9.0,13.0,121.0,40.0,165.0,9.0,6.5,,25.5,-25.6,254.0,236.0,105.9,33.9,,0.0,-5.0,-5.0,-8.9,-8.9,-1.1,-3.9,-9.4,-9.4,-9.4,3178.15,,,3178.15,,,,,,,,,,,1326.6,778.0,10.77,15.94,5.6,,,,,,,
2014,ILLINOIS,EAST SOUTHEAST,LAWRENCE,177.4,4.0,655.0,655.0,113.66666670000001,78.33333333,13.0,28.0,7.0,6.0,114.0,36.0,174.0,17.0,118.5,27.0,27.5,-22.1,76.0,76.0,58.26666667,33.9,,-2.1,-4.3,-4.9,-7.7,-10.5,0.0,-8.2,-8.2,-8.2,-11.0,3104.7,,,3104.7,,,,,,,,,,,1175.366667,372.0,11.61,17.08,6.14,220.0,290.0,,,20.1,28.2,
2014,ILLINOIS,EAST SOUTHEAST,MARION,183.8,,634.8,634.8,115.5,71.0,13.5,28.0,8.0,8.0,127.0,38.0,166.0,13.0,7.0,,28.0,-26.1,279.0,254.0,83.8,34.4,,-0.6,-3.3,-5.0,-8.3,-11.7,-0.6,-2.2,-7.8,-7.8,-10.6,3265.4,,,3265.4,,,,,,,,,,,1214.95,662.0,11.06,16.33,5.79,,,,,,,
2014,ILLINOIS,EAST SOUTHEAST,MOULTRIE,223.3,,,,,,,,,,,,,,10.0,,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.95,,,,,,,,,,,
2014,ILLINOIS,EAST SOUTHEAST,RICHLAND,181.1,,559.8,559.8,130.0,74.0,14.0,27.0,5.0,14.0,130.0,40.0,170.0,14.0,,,13.0,-23.3,152.0,178.0,64.0,34.4,,0.0,-5.0,-5.0,-8.3,-8.9,-1.7,-4.4,-4.4,-10.0,-10.0,3351.6,,,3351.6,,,,,,,,,,,1170.6,515.0,10.69,16.57,4.81,,,,,,,
2014,ILLINOIS,EAST SOUTHEAST,SHELBY,206.4,,529.1,529.1,123.33333329999999,80.0,9.666666667000001,,,18.5,133.0,46.25,161.5,13.75,17.33333333,,8.75,-26.1,,,59.98333333,34.725,,-1.25,-4.025,-5.975,-7.375,-9.45,-1.675,-3.6,-6.5,-8.2,-9.15,3528.425,,,3528.425,,,,,,,,,,,1073.55,,10.085,15.805,4.3675,,,,,,,
2014,ILLINOIS,NORTHEAST,BOONE,191.4,,,,131.0,72.0,7.5,82.0,13.0,,,,,,,,1.0,,393.5,115.5,50.55,,,,,,,,,,,,,,,,,,,,,,,,,,,920.05,925.5,,,,,,,,,,
2014,ILLINOIS,NORTHEAST,DE KALB,194.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,ILLINOIS,NORTHEAST,GRUNDY,205.1,,508.1,508.1,131.75,73.25,9.0,63.0,18.0,26.0,140.0,68.0,147.0,6.0,9.0,,19.0,-26.7,279.0,135.0,57.05,33.3,,-0.6,-3.9,-5.0,-7.8,-8.9,-2.2,-2.2,-4.4,-7.2,-10.0,4033.9,,,4033.9,,,,,,,,,,,981.4,1256.0,8.66,13.91,3.41,,,,,,,
2014,ILLINOIS,NORTHEAST,KANE,185.6,4.3,372.85,372.85,131.5454545,72.54545455,8.181818182,78.75,19.0,31.0,146.0,77.0,135.5,0.5,12.5,,34.0,-27.5,393.5,150.75,66.42727273,31.95,,-0.55,-3.35,-5.3,-9.15,-11.1,-0.3,-5.0,-5.0,-10.55,-10.55,4266.55,,,4266.55,,,,,,,,,,,978.1272727,1498.75,7.735,13.075,2.39,290.0,300.0,,,20.6,27.3,
2014,ILLINOIS,NORTHEAST,LA SALLE,197.9,,465.16,465.16,126.5,70.1,8.7,,,27.0,141.4,61.8,144.2,9.6,16.75,,17.5,-28.1,,,71.49,33.9,,-0.22,-3.32,-5.0,-8.66,-10.66,-1.02,-3.1,-6.54,-8.32,-9.56,4102.2,,,4102.2,,,,,,,,,,,965.71,,8.527999999999999,14.264000000000001,2.7939999999999996,,,,,,,
2014,ILLINOIS,NORTHEAST,LAKE,151.2,3.5,269.9,269.9,135.8571429,69.57142857,8.428571429,78.0,21.0,29.0,152.0,81.33333333,121.66666670000001,0.0,43.33333333,12.0,20.5,-27.73333333,330.0,237.5,71.92857143,31.13333333,,0.0,-4.033333333,-5.7,-9.6,-9.766666667,-1.066666667,-4.233333333,-5.566666667000001,-10.36666667,-12.4,4501.366667,,,4501.366667,,,,,,,,,,,950.5428571,1733.5,6.91,12.01666667,1.8066666669999998,220.0,220.0,,,19.7,25.9,
2014,ILLINOIS,NORTHEAST,MCHENRY,184.3,,270.2,270.2,128.6666667,70.33333333,7.666666667,,15.0,34.0,163.0,82.0,126.0,0.0,24.66666667,,21.0,-28.9,,229.0,62.8,31.1,,-1.1,-2.2,-5.0,-6.7,-9.4,0.0,-5.0,-5.0,-7.8,-9.4,4588.5,,,4588.5,,,,,,,,,,,968.575,1290.0,6.52,11.97,1.07,,,,,,,
2014,ILLINOIS,NORTHEAST,WILL,178.6,,388.9,388.9,129.5,78.5,11.92857143,66.0,16.0,25.5,138.0,72.0,134.0,1.0,17.0,,14.66666667,-26.95,347.0,174.33333330000002,61.57857143,32.5,,0.0,-3.35,-5.3,-6.95,-8.9,-1.4,-3.85,-6.65,-9.45,-9.45,4056.5,,,4056.5,,,,,,,,,,,1124.033333,1375.666667,8.24,13.305,3.175,,,,,,,
2014,ILLINOIS,NORTHWEST,BUREAU,196.0,,370.6,370.6,106.0,67.0,7.0,77.0,16.5,31.66666667,148.33333330000002,72.0,138.33333330000002,2.0,28.0,,38.0,-28.9,406.0,171.5,57.56666667,33.53333333,,-0.2,-4.633333333,-5.966666667,-8.5,-9.966666667,-0.7666666670000001,-3.333333333,-9.266666667,-9.266666667,-10.4,4279.15,,,4279.15,,,,,,,,,,,870.7,1336.5,7.706666667,13.3,2.116666667,,,,,,,
2014,ILLINOIS,NORTHWEST,CARROLL,196.1,,328.6,328.6,116.33333329999999,66.66666667,9.666666667000001,83.0,15.0,37.0,170.0,69.0,145.0,5.0,8.0,,18.0,-32.2,457.0,127.0,65.0,33.9,,0.0,-2.2,-4.4,-8.9,-8.9,-1.1,-2.8,-7.8,-7.8,-10.0,4481.0,,,4481.0,,,,,,,,,,,935.6333332999999,1237.0,7.07,14.11,0.03,,,,,,,
2014,ILLINOIS,NORTHWEST,HENRY,194.2,,415.5,415.5,119.8,67.0,8.4,66.0,14.5,27.5,144.5,72.5,142.0,3.5,2.0,,10.0,-28.05,267.0,129.5,82.04,33.6,,0.0,-3.05,-4.7,-6.7,-9.4,-1.4,-3.6,-10.0,-10.0,-10.0,4193.0,,,4193.0,,,,,,,,,,,972.98,1060.5,8.055,13.54,2.575,,,,,,,
2014,ILLINOIS,NORTHWEST,JO DAVIESS,183.2,,317.675,317.675,119.83333329999999,62.16666667,11.0,84.0,16.4,35.25,155.0,79.5,135.25,1.75,34.5,,14.66666667,-29.575,381.0,121.4,73.66666667,33.45,,-1.0,-4.3,-6.25,-7.5,-10.15,-1.8,-3.725,-5.675,-10.4,-11.25,4524.466667000001,,,4524.466667000001,,,,,,,,,,,981.75,1014.0,6.81,12.465,1.1525,,,,,,,30.8
2014,ILLINOIS,NORTHWEST,LEE,181.6,,,,122.8,66.4,9.2,65.0,11.0,,,,,,41.66666667,,26.33333333,,254.0,117.0,80.92,,,,,,,,,,,,,,,,,,,,,,,,,,,948.28,840.0,,,,,,,,,,
2014,ILLINOIS,NORTHWEST,MERCER,193.5,,443.5,443.5,114.75,62.75,11.25,77.0,16.0,27.5,138.5,65.0,139.5,4.5,,,,-27.75,457.0,145.0,72.825,34.4,,-1.65,-4.45,-5.6,-8.05,-9.7,-1.4,-3.3,-5.55,-8.65,-12.25,3969.4,,,3969.4,,,,,,,,,,,953.3,995.0,8.355,13.905,2.805,,,,,,,
2014,ILLINOIS,NORTHWEST,OGLE,193.4,,334.35,334.35,127.25,71.25,7.75,,,32.5,160.0,76.5,136.0,2.5,10.0,,13.0,-29.45,,,55.75,32.5,,-0.3,-2.8,-6.4,-6.95,-10.3,-1.1,-3.3,-5.8,-8.6,-10.55,4421.6,,,4421.6,,,,,,,,,,,894.75,,7.275,13.09,1.455,,,,,,,
2014,ILLINOIS,NORTHWEST,PUTNAM,194.8,,464.1,464.1,121.0,67.0,6.0,69.0,13.0,23.0,131.0,59.0,150.0,2.0,14.0,,41.0,-28.3,381.0,152.0,55.9,32.8,,-1.7,-2.2,-4.4,-8.3,-10.6,-2.2,-2.2,-10.0,-10.0,-10.0,,,,,,,,,,,,,,,805.7,1141.0,9.23,14.68,3.78,,,,,,,
2014,ILLINOIS,NORTHWEST,ROCK ISLAND,185.8,3.8,469.7,469.7,122.33333329999999,62.66666667,11.16666667,63.0,15.0,25.75,138.25,66.33333333,142.0,2.333333333,105.0,6.0,12.0,-28.725,266.5,158.33333330000002,96.73333333,33.5,,-0.975,-3.725,-4.975,-9.275,-9.825,-2.35,-3.025,-9.125,-9.125,-10.675,4025.975,,,4025.975,,,,,,,,,,,996.05,1041.0,8.636666667,13.84666667,3.2775,310.0,310.0,,,17.4,23.7,
